FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_hoje_ref.d66f375b-8d76-3ae6-b114-121c7f43b22a,-41.371,-17.485,2019-09-20T16:40:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.485 -41.371)
focos_ams_hoje_ref.d6758dff-b13a-3bda-ab3d-7df59244e1c9,-75.222,-8.967,2019-09-20T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.967 -75.222)
focos_ams_hoje_ref.d6c77de8-d230-30ca-b6a4-435dac77a959,-44.727,-7.718,2019-09-20T16:45:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,POINT (-7.718 -44.727)
focos_ams_hoje_ref.d6e5ec7d-c2f6-3cf3-aed4-de26ebf3a507,-42.876,-6.854,2019-09-20T16:45:00,AQUA_M-T,FLORIANO,PIAUÍ,Brasil,POINT (-6.854 -42.876)
focos_ams_hoje_ref.d709463f-874e-3a52-addf-9b7da74a3718,-69.647,-10.807,2019-09-20T18:20:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.807 -69.647)
focos_ams_hoje_ref.d711b3cd-f023-3c9c-aaed-30c59109a86d,-47.938,-9.669,2019-09-20T16:45:00,AQUA_M-T,TOCANTÍNIA,TOCANTINS,Brasil,POINT (-9.669 -47.938)
focos_ams_hoje_ref.d722b0bb-3707-3cf2-8e8a-7290d2875454,-48.611,-0.854,2019-09-20T16:45:00,AQUA_M-T,SALVATERRA,PARÁ,Brasil,POINT (-0.854 -48.611)
focos_ams_hoje_ref.d7475865-0a69-3673-a6e4-8372fae20c65,-51.058,1.337,2019-09-20T16:45:00,AQUA_M-T,TARTARUGALZINHO,AMAPÁ,Brasil,POINT (1.337 -51.058)
focos_ams_hoje_ref.d74ff070-7f03-36d0-844f-836e88d8e1fe,-64.266,-7.449,2019-09-20T18:25:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.449 -64.266)
focos_ams_hoje_ref.d750ff69-4eaf-320a-a1a9-5e76b3d12c37,-41.605,-6.956,2019-09-20T16:45:00,AQUA_M-T,PICOS,PIAUÍ,Brasil,POINT (-6.956 -41.605)
focos_ams_hoje_ref.d7537478-f922-3e22-82ec-0c93310bb010,-63.804,-40.427,2019-09-20T18:15:00,AQUA_M-T,Adolfo Alsina,Río Negro,Argentina,POINT (-40.427 -63.804)
focos_ams_hoje_ref.d7543ff4-f923-3055-bdfb-197f5e32185f,-53.408,-5.795,2019-09-20T16:45:00,AQUA_M-T,ALTAMIRA,PARÁ,Brasil,POINT (-5.795 -53.408)
focos_ams_hoje_ref.d7567532-0caf-3d2a-8068-b1f3e8424707,-67.229,-9.888,2019-09-20T18:20:00,AQUA_M-T,SENADOR GUIOMARD,ACRE,Brasil,POINT (-9.888 -67.229)
focos_ams_hoje_ref.d76caa53-dd09-39ac-9b06-81ae38263ef7,-39.233,-6.818,2019-09-20T16:45:00,AQUA_M-T,VÁRZEA ALEGRE,CEARÁ,Brasil,POINT (-6.818 -39.233)
focos_ams_hoje_ref.d7794002-4971-3951-8ba6-8a962efb9e8b,-70.867,-8.537,2019-09-20T18:25:00,AQUA_M-T,TARAUACÁ,ACRE,Brasil,POINT (-8.537 -70.867)
focos_ams_hoje_ref.d7798062-4da0-382a-9550-2a39ab665e35,-75.635,-8.656,2019-09-20T18:25:00,AQUA_M-T,Padre Abad,Ucayali,Peru,POINT (-8.656 -75.635)
focos_ams_hoje_ref.d78a222d-7b3a-3000-9966-90651ec806a1,-45.373,-7.316,2019-09-20T16:45:00,AQUA_M-T,LORETO,MARANHÃO,Brasil,POINT (-7.316 -45.373)
focos_ams_hoje_ref.d78ae41a-21a1-3b2c-841a-1cbab9a727bf,-46.731,-11.374,2019-09-20T16:45:00,AQUA_M-T,RIO DA CONCEIÇÃO,TOCANTINS,Brasil,POINT (-11.374 -46.731)
focos_ams_hoje_ref.d78bdcfa-f8d0-3c07-bfa1-c81b90578443,-68.602,-9.963,2019-09-20T18:20:00,AQUA_M-T,RIO BRANCO,ACRE,Brasil,POINT (-9.963 -68.602)
focos_ams_hoje_ref.d794832d-eef9-3915-969f-106bc853347c,-50.178,-8.11,2019-09-20T16:45:00,AQUA_M-T,REDENÇÃO,PARÁ,Brasil,POINT (-8.11 -50.178)
focos_ams_hoje_ref.d799d8d1-ef07-3cf8-965d-79289455b45b,-42.817,-6.386,2019-09-20T16:45:00,AQUA_M-T,AMARANTE,PIAUÍ,Brasil,POINT (-6.386 -42.817)
focos_ams_hoje_ref.d7ba2056-823c-3f04-b466-3507e0d7d90e,-41.697,-16.666,2019-09-20T16:40:00,AQUA_M-T,ITINGA,MINAS GERAIS,Brasil,POINT (-16.666 -41.697)
focos_ams_hoje_ref.d7daeba1-d055-3fbc-a086-7fa042a316ec,-47.318,-9.71,2019-09-20T16:45:00,AQUA_M-T,RIO SONO,TOCANTINS,Brasil,POINT (-9.71 -47.318)
focos_ams_hoje_ref.d7ea8e9e-a241-32d0-b848-0d3b3dac64c5,-68.471,-14.564,2019-09-20T18:20:00,AQUA_M-T,Franz Tamayo,La Paz,Bolivia,POINT (-14.564 -68.471)
focos_ams_hoje_ref.d816fd8c-e05c-3694-8c9b-21e00e2337bc,-38.91,-6.584,2019-09-20T16:45:00,AQUA_M-T,LAVRAS DA MANGABEIRA,CEARÁ,Brasil,POINT (-6.584 -38.91)
focos_ams_hoje_ref.d824e9fb-2b8a-3bc9-9f39-99670ee9946e,-67.506,-11.145,2019-09-20T18:20:00,AQUA_M-T,Manuripi,Pando,Bolivia,POINT (-11.145 -67.506)
focos_ams_hoje_ref.d82dea0b-fd38-3e16-94b8-df31e36bf5ae,-63.676,-9.708,2019-09-20T18:20:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.708 -63.676)
focos_ams_hoje_ref.d84108da-c5b7-3767-a95d-2dbb5e736dd8,-69.287,-10.552,2019-09-20T18:20:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.552 -69.287)
focos_ams_hoje_ref.d86dc863-f9c0-37be-ac94-a2c1b8375c36,-44.993,-19.106,2019-09-20T16:40:00,AQUA_M-T,POMPÉU,MINAS GERAIS,Brasil,POINT (-19.106 -44.993)
focos_ams_hoje_ref.d8806ac2-4127-3578-bc6f-710701bc045e,-69.314,-12.664,2019-09-20T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-12.664 -69.314)
focos_ams_hoje_ref.d889b037-c1ce-36b0-94ee-f681b7a794a8,-59.741,-31.946,2019-09-20T18:15:00,AQUA_M-T,Nogoyá,Entre Ríos,Argentina,POINT (-31.946 -59.741)
focos_ams_hoje_ref.d8900f84-e0dd-3337-a760-9f588a682e13,-44.91,-5.59,2019-09-20T16:45:00,AQUA_M-T,TUNTUM,MARANHÃO,Brasil,POINT (-5.59 -44.91)
focos_ams_hoje_ref.d8bcd080-ed32-368c-a211-ff24cc0d8fc6,-66.871,-14.813,2019-09-20T18:20:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.813 -66.871)
focos_ams_hoje_ref.d8cb670a-aec2-359b-982a-01ef2fdc1131,-42.11,-18.747,2019-09-20T16:40:00,AQUA_M-T,GOVERNADOR VALADARES,MINAS GERAIS,Brasil,POINT (-18.747 -42.11)
focos_ams_hoje_ref.d8ce7c93-10ee-3d35-b16f-dfab5d8c1e2c,-55.395,-3.92,2019-09-20T16:45:00,AQUA_M-T,AVEIRO,PARÁ,Brasil,POINT (-3.92 -55.395)
focos_ams_hoje_ref.d8fc651e-ed1e-3f2e-ba1d-a3d5574260e3,-43.589,-10.973,2019-09-20T16:45:00,AQUA_M-T,BARRA,BAHIA,Brasil,POINT (-10.973 -43.589)
focos_ams_hoje_ref.d91f7971-150f-305d-bb8a-ef7ed29cdcb8,-42.545,-6.344,2019-09-20T16:45:00,AQUA_M-T,REGENERAÇÃO,PIAUÍ,Brasil,POINT (-6.344 -42.545)
focos_ams_hoje_ref.d952d3c8-3861-374b-98fb-876ed3102758,-44.443,-6.357,2019-09-20T16:45:00,AQUA_M-T,MIRADOR,MARANHÃO,Brasil,POINT (-6.357 -44.443)
focos_ams_hoje_ref.d95fb6fe-77f9-3662-aa6f-1eec6fc27fbb,-49.951,-8.781,2019-09-20T16:45:00,AQUA_M-T,SANTA MARIA DAS BARREIRAS,PARÁ,Brasil,POINT (-8.781 -49.951)
focos_ams_hoje_ref.d97765da-1ebc-300f-b066-e48344ad4ee4,-68.252,-32.088,2019-09-20T18:15:00,AQUA_M-T,Veinticinco de Mayo,San Juan,Argentina,POINT (-32.088 -68.252)
focos_ams_hoje_ref.d9b7e375-c4af-38ff-8e0b-9f601228187c,-51.794,-5.648,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-5.648 -51.794)
focos_ams_hoje_ref.d9c47393-081f-3d21-86b4-181d4438aab8,-67.107,-14.318,2019-09-20T18:20:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-14.318 -67.107)
focos_ams_hoje_ref.d9d44709-2c20-301e-911e-7602113fb2eb,-64.975,-7.509,2019-09-20T18:25:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-7.509 -64.975)
focos_ams_hoje_ref.d9f5a039-f994-3ffc-958c-cba57fe80f29,-69.332,-10.927,2019-09-20T18:20:00,AQUA_M-T,BRASILÉIA,ACRE,Brasil,POINT (-10.927 -69.332)
focos_ams_hoje_ref.da04550b-5599-3b81-8715-3a681da560c1,-51.095,-10.677,2019-09-20T16:45:00,AQUA_M-T,SANTA TEREZINHA,MATO GROSSO,Brasil,POINT (-10.677 -51.095)
focos_ams_hoje_ref.da1480c8-71a8-37f5-bc6d-f34f4a550f44,-44.696,-17.604,2019-09-20T16:40:00,AQUA_M-T,VÁRZEA DA PALMA,MINAS GERAIS,Brasil,POINT (-17.604 -44.696)
focos_ams_hoje_ref.da2158b7-dae2-3add-8f75-bc41f7335c0d,-48.218,-10.983,2019-09-20T16:45:00,AQUA_M-T,MONTE DO CARMO,TOCANTINS,Brasil,POINT (-10.983 -48.218)
focos_ams_hoje_ref.da3ce6db-d5d5-3fac-9b06-ed2edbae0401,-54.412,-17.562,2019-09-20T16:40:00,AQUA_M-T,SONORA,MATO GROSSO DO SUL,Brasil,POINT (-17.562 -54.412)
focos_ams_hoje_ref.da452b0c-9cb8-3b44-97cf-0bb7cb9f7f34,-59.024,-19.269,2019-09-20T18:20:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.269 -59.024)
focos_ams_hoje_ref.da4bcfd1-33c9-3d31-aeb2-dc9019b3bd09,-41.475,-14.708,2019-09-20T16:40:00,AQUA_M-T,MAETINGA,BAHIA,Brasil,POINT (-14.708 -41.475)
focos_ams_hoje_ref.da8d1fa3-7546-313b-a276-2d099724d280,-45.523,-7.338,2019-09-20T16:45:00,AQUA_M-T,SAMBAÍBA,MARANHÃO,Brasil,POINT (-7.338 -45.523)
focos_ams_hoje_ref.da94b3e2-e106-3117-8980-44b0f7b0bfa5,-71.578,-8.997,2019-09-20T18:25:00,AQUA_M-T,FEIJÓ,ACRE,Brasil,POINT (-8.997 -71.578)
focos_ams_hoje_ref.daa4f073-be83-3ac2-8764-8e325e0414e7,-69.363,-11.52,2019-09-20T18:20:00,AQUA_M-T,Tahuamanu,Madre de Dios,Peru,POINT (-11.52 -69.363)
focos_ams_hoje_ref.dacc474f-140b-3761-b279-0954623cf958,-47.753,-13.286,2019-09-20T16:45:00,AQUA_M-T,PARANÃ,TOCANTINS,Brasil,POINT (-13.286 -47.753)
focos_ams_hoje_ref.daeda5df-6180-30b7-88dc-32b18e604430,-62.161,-15.757,2019-09-20T18:20:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-15.757 -62.161)
focos_ams_hoje_ref.dafd1b2a-4959-3e58-bc01-d5299cfb7661,-68.519,-14.488,2019-09-20T18:20:00,AQUA_M-T,Franz Tamayo,La Paz,Bolivia,POINT (-14.488 -68.519)
focos_ams_hoje_ref.db06e9c5-8159-37fd-b713-9f8eecb41ddd,-66.731,-9.437,2019-09-20T18:20:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-9.437 -66.731)
focos_ams_hoje_ref.db09922f-bd13-3516-9a35-864f05a15a34,-41.287,-15.106,2019-09-20T16:40:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-15.106 -41.287)
focos_ams_hoje_ref.db27ad5f-8efd-3595-9e55-0712a2d78fbf,-44.013,-6.343,2019-09-20T16:45:00,AQUA_M-T,PARAIBANO,MARANHÃO,Brasil,POINT (-6.343 -44.013)
focos_ams_hoje_ref.db5bbb20-757e-3689-9f06-2112741c5d7c,-59.086,-19.174,2019-09-20T18:20:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-19.174 -59.086)
focos_ams_hoje_ref.db5ef788-b770-3d85-9e5c-d4fb9cbee7c4,-54.327,-1.601,2019-09-20T16:45:00,AQUA_M-T,MONTE ALEGRE,PARÁ,Brasil,POINT (-1.601 -54.327)
focos_ams_hoje_ref.db78ce85-3e66-304e-bcc7-5744dfa96744,-44.717,-7.716,2019-09-20T16:45:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,POINT (-7.716 -44.717)
focos_ams_hoje_ref.db7aca7e-023c-3c03-8bdc-e5ba6089902b,-52.372,-3.849,2019-09-20T16:45:00,AQUA_M-T,ALTAMIRA,PARÁ,Brasil,POINT (-3.849 -52.372)
focos_ams_hoje_ref.db8180ec-dc81-3687-9e06-536e4e8f0af2,-67.989,-17.943,2019-09-20T18:20:00,AQUA_M-T,Sajama,Oruro,Bolivia,POINT (-17.943 -67.989)
focos_ams_hoje_ref.db9b0983-e536-3878-b6f4-86e392a5acdf,-55.97,1.716,2019-09-20T16:45:00,AQUA_M-T,ORIXIMINÁ,PARÁ,Brasil,POINT (1.716 -55.97)
focos_ams_hoje_ref.dba11af5-4c45-3e2e-9198-d42269dee792,-70.231,-12.953,2019-09-20T18:20:00,AQUA_M-T,Tambopata,Madre de Dios,Peru,POINT (-12.953 -70.231)
focos_ams_hoje_ref.dba83542-f50c-3c95-8507-2585e4d4773d,-45.011,-7.944,2019-09-20T16:45:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,POINT (-7.944 -45.011)
focos_ams_hoje_ref.dbb37a62-5d35-3c40-a123-26b920801171,-51.138,-12.41,2019-09-20T16:45:00,AQUA_M-T,NOVO SANTO ANTÔNIO,MATO GROSSO,Brasil,POINT (-12.41 -51.138)
focos_ams_hoje_ref.dbc4ca8b-c7aa-3d13-be36-e31797368eff,-59.771,-29.024,2019-09-20T18:15:00,AQUA_M-T,General Obligado,Santa Fe,Argentina,POINT (-29.024 -59.771)
focos_ams_hoje_ref.dbc861fb-7e43-355d-9240-9b157202713d,-68.003,-12.837,2019-09-20T18:20:00,AQUA_M-T,Abel Iturralde,La Paz,Bolivia,POINT (-12.837 -68.003)
focos_ams_hoje_ref.dbc9e5a0-d175-37d2-92e2-70cb1b7ddd65,-50.465,-18.074,2019-09-20T16:40:00,AQUA_M-T,RIO VERDE,GOIÁS,Brasil,POINT (-18.074 -50.465)
focos_ams_hoje_ref.dc0d0736-f85f-31e9-ab6d-c21edd88e95a,-50.452,-18.081,2019-09-20T16:40:00,AQUA_M-T,RIO VERDE,GOIÁS,Brasil,POINT (-18.081 -50.452)
focos_ams_hoje_ref.dc0e5d1d-d677-3fc2-ba7d-8cecc8b4de16,-46.461,-7.262,2019-09-20T16:45:00,AQUA_M-T,RIACHÃO,MARANHÃO,Brasil,POINT (-7.262 -46.461)
focos_ams_hoje_ref.dc15876d-7d56-39ab-bdcd-e223572e39d2,-64.728,-9.594,2019-09-20T18:20:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.594 -64.728)
focos_ams_hoje_ref.dc5d35ec-d2a1-3edc-98a5-b116484c5f4d,-40.83,-4.775,2019-09-20T16:45:00,AQUA_M-T,ARARENDÁ,CEARÁ,Brasil,POINT (-4.775 -40.83)
focos_ams_hoje_ref.dc610f33-8b09-3a22-8b14-8831a7231bdd,-51.431,0.375,2019-09-20T16:45:00,AQUA_M-T,MACAPÁ,AMAPÁ,Brasil,POINT (0.375 -51.431)
focos_ams_hoje_ref.dca7082d-fa35-3756-a0f6-9a9aae041e3e,-43.797,-19.865,2019-09-20T16:40:00,AQUA_M-T,SABARÁ,MINAS GERAIS,Brasil,POINT (-19.865 -43.797)
focos_ams_hoje_ref.dccbb2a8-4195-34d6-a4bd-dd8651b29abc,-44.945,-15.424,2019-09-20T16:40:00,AQUA_M-T,JANUÁRIA,MINAS GERAIS,Brasil,POINT (-15.424 -44.945)
focos_ams_hoje_ref.dcd4ef9b-7dcb-394e-9fc4-44a081e574b1,-51.27,-13.331,2019-09-20T16:45:00,AQUA_M-T,COCALINHO,MATO GROSSO,Brasil,POINT (-13.331 -51.27)
focos_ams_hoje_ref.dcec8b1b-78b0-3573-8451-8967e8e9f8b4,-44.724,-20.51,2019-09-20T16:40:00,AQUA_M-T,CLÁUDIO,MINAS GERAIS,Brasil,POINT (-20.51 -44.724)
focos_ams_hoje_ref.dcf233de-1448-3cfa-885d-6d793d152ffe,-64.062,-38.147,2019-09-20T18:15:00,AQUA_M-T,Hucal,La Pampa,Argentina,POINT (-38.147 -64.062)
focos_ams_hoje_ref.dd0202a3-0156-3116-b2b2-62b9e6e0ba14,-41.575,-7.006,2019-09-20T16:45:00,AQUA_M-T,PICOS,PIAUÍ,Brasil,POINT (-7.006 -41.575)
focos_ams_hoje_ref.dd049cfc-b7eb-311e-b3d0-628327f08a3b,-41.804,-14.441,2019-09-20T16:40:00,AQUA_M-T,MALHADA DE PEDRAS,BAHIA,Brasil,POINT (-14.441 -41.804)
focos_ams_hoje_ref.dd1dc713-57a0-3a1a-a6ef-cff1971441ce,-67.904,-9.202,2019-09-20T18:20:00,AQUA_M-T,BOCA DO ACRE,AMAZONAS,Brasil,POINT (-9.202 -67.904)
focos_ams_hoje_ref.dd27fc0c-8ad9-3d1c-8185-54392982cb79,-45.465,-5.58,2019-09-20T16:45:00,AQUA_M-T,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,POINT (-5.58 -45.465)
focos_ams_hoje_ref.dd37ab89-b6f8-303c-acba-3cac2b837bb6,-45.525,-9.234,2019-09-20T16:45:00,AQUA_M-T,SANTA FILOMENA,PIAUÍ,Brasil,POINT (-9.234 -45.525)
focos_ams_hoje_ref.dd3880ef-007a-3466-b40f-3a08d4c98c04,-58.95,-19.397,2019-09-20T18:20:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-19.397 -58.95)
focos_ams_hoje_ref.dd4223fa-490d-32e1-ab88-5be892b7d7d7,-40.831,-19.129,2019-09-20T16:40:00,AQUA_M-T,PANCAS,ESPÍRITO SANTO,Brasil,POINT (-19.129 -40.831)
focos_ams_hoje_ref.dd456c33-75ec-3697-8d7c-798fd3dfe91c,-46.501,-7.636,2019-09-20T16:45:00,AQUA_M-T,RIACHÃO,MARANHÃO,Brasil,POINT (-7.636 -46.501)
focos_ams_hoje_ref.dd557f0c-a047-3b29-ba67-c5b009c50312,-45.621,-10.039,2019-09-20T16:45:00,AQUA_M-T,BARREIRAS DO PIAUÍ,PIAUÍ,Brasil,POINT (-10.039 -45.621)
focos_ams_hoje_ref.dd765134-0e42-3be8-905c-299aad1322c1,-42.999,-18.753,2019-09-20T16:40:00,AQUA_M-T,GUANHÃES,MINAS GERAIS,Brasil,POINT (-18.753 -42.999)
focos_ams_hoje_ref.dd7bbb9b-2c03-3052-becb-0f80e190c8a4,-45.597,-8.195,2019-09-20T16:45:00,AQUA_M-T,RIBEIRO GONÇALVES,PIAUÍ,Brasil,POINT (-8.195 -45.597)
focos_ams_hoje_ref.ddba3b4e-57a4-3201-9b16-994d6180f312,-60.391,-27.447,2019-09-20T18:15:00,AQUA_M-T,San Lorenzo,Chaco,Argentina,POINT (-27.447 -60.391)
focos_ams_hoje_ref.ddf86aa0-0129-38f4-b2b6-ea1ad82e706c,-55.374,-7.039,2019-09-20T16:45:00,AQUA_M-T,NOVO PROGRESSO,PARÁ,Brasil,POINT (-7.039 -55.374)
focos_ams_hoje_ref.de210f99-b366-36ce-a401-d180fc285445,-52.027,-3.939,2019-09-20T16:45:00,AQUA_M-T,SENADOR JOSÉ PORFÍRIO,PARÁ,Brasil,POINT (-3.939 -52.027)
focos_ams_hoje_ref.de371300-b9fb-32ee-8fc9-d946ff44d20b,-60.791,-17.127,2019-09-20T18:20:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-17.127 -60.791)
focos_ams_hoje_ref.de3ef08d-6625-38fa-afe0-b30b16b7796d,-50.028,-16.057,2019-09-20T16:40:00,AQUA_M-T,ITABERAÍ,GOIÁS,Brasil,POINT (-16.057 -50.028)
focos_ams_hoje_ref.de49f432-5741-35b2-8e16-21357206192b,-44.847,-13.404,2019-09-20T16:45:00,AQUA_M-T,CORRENTINA,BAHIA,Brasil,POINT (-13.404 -44.847)
focos_ams_hoje_ref.de5a5a1d-a98b-3d2e-a2bc-c1b1c5483900,-42.66,-22.081,2019-09-20T16:40:00,AQUA_M-T,SUMIDOURO,RIO DE JANEIRO,Brasil,POINT (-22.081 -42.66)
focos_ams_hoje_ref.de6c3d5d-f9e0-34b7-b5b1-12574c82009b,-44.053,-6.974,2019-09-20T16:45:00,AQUA_M-T,PORTO ALEGRE DO PIAUÍ,PIAUÍ,Brasil,POINT (-6.974 -44.053)
focos_ams_hoje_ref.de71cf97-d04d-36d5-8606-c2dc187d4b2b,-41.815,-6.106,2019-09-20T16:45:00,AQUA_M-T,AROAZES,PIAUÍ,Brasil,POINT (-6.106 -41.815)
focos_ams_hoje_ref.de746465-0eef-3e90-a056-8e9a67ba7fdb,-56.007,1.317,2019-09-20T16:45:00,AQUA_M-T,ORIXIMINÁ,PARÁ,Brasil,POINT (1.317 -56.007)
focos_ams_hoje_ref.de7d2cbe-18f6-3189-b565-34525c66a166,-44.773,-6.897,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,Brasil,POINT (-6.897 -44.773)
focos_ams_hoje_ref.de8ca192-0beb-327a-9cf3-69ec1a6d43a1,-40.265,-19.69,2019-09-20T16:40:00,AQUA_M-T,ARACRUZ,ESPÍRITO SANTO,Brasil,POINT (-19.69 -40.265)
focos_ams_hoje_ref.dea48a40-bd48-3899-8b57-bbee8948ca3d,-40.639,-19.978,2019-09-20T16:40:00,AQUA_M-T,SANTA MARIA DE JETIBÁ,ESPÍRITO SANTO,Brasil,POINT (-19.978 -40.639)
focos_ams_hoje_ref.dea79447-dab7-34c1-8a97-84433d4a6129,-41.275,-21.575,2019-09-20T16:40:00,AQUA_M-T,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,Brasil,POINT (-21.575 -41.275)
focos_ams_hoje_ref.deb5891b-4a27-3e08-ad8c-b3956cd45449,-56.997,-36.84,2019-09-20T18:15:00,AQUA_M-T,General Lavalle,Buenos Aires,Argentina,POINT (-36.84 -56.997)
focos_ams_hoje_ref.dec3c49b-e3cf-36d2-b889-ab427d22a020,-65.84,-15.193,2019-09-20T18:20:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-15.193 -65.84)
focos_ams_hoje_ref.df031f23-3013-377d-af0c-583c4af00fb0,-44.788,-6.87,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,Brasil,POINT (-6.87 -44.788)
focos_ams_hoje_ref.df08f410-3ad9-35cb-835c-3e48b6dc7802,-45.751,-20.538,2019-09-20T16:40:00,AQUA_M-T,PIMENTA,MINAS GERAIS,Brasil,POINT (-20.538 -45.751)
focos_ams_hoje_ref.df25ccb8-ba1e-3a6c-b959-c92ef6a4f373,-42.403,-13.615,2019-09-20T16:40:00,AQUA_M-T,TANQUE NOVO,BAHIA,Brasil,POINT (-13.615 -42.403)
focos_ams_hoje_ref.df2c5e40-afdc-39c6-b0d6-9d26deda9d5a,-45.002,-8.025,2019-09-20T16:45:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,POINT (-8.025 -45.002)
focos_ams_hoje_ref.df36beb0-899f-3b75-a100-5bc2bf7737ac,-44.078,-19.73,2019-09-20T16:40:00,AQUA_M-T,RIBEIRÃO DAS NEVES,MINAS GERAIS,Brasil,POINT (-19.73 -44.078)
focos_ams_hoje_ref.df37ca03-9f56-30ce-bf8d-6da2a4635fde,-47.363,-0.813,2019-09-20T16:45:00,AQUA_M-T,SÃO JOÃO DE PIRABAS,PARÁ,Brasil,POINT (-0.813 -47.363)
focos_ams_hoje_ref.df3a870d-224c-32a8-ae94-92b318a88d62,-61.278,-28.675,2019-09-20T18:15:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-28.675 -61.278)
focos_ams_hoje_ref.df47b611-2d10-3e8e-8809-c33cf281e1e9,-62.422,-8.82,2019-09-20T18:20:00,AQUA_M-T,CUJUBIM,RONDÔNIA,Brasil,POINT (-8.82 -62.422)
focos_ams_hoje_ref.df4e5e16-9e23-3b02-9c56-f8094d746c67,-45.383,-5.689,2019-09-20T16:45:00,AQUA_M-T,BARRA DO CORDA,MARANHÃO,Brasil,POINT (-5.689 -45.383)
focos_ams_hoje_ref.dfa00e76-cc3a-3fba-9123-8127eefdc77a,-47.759,-6.215,2019-09-20T16:45:00,AQUA_M-T,LUZINÓPOLIS,TOCANTINS,Brasil,POINT (-6.215 -47.759)
focos_ams_hoje_ref.dfc3849b-6312-37b6-8419-0dd8d173b21f,-59.07,-28.105,2019-09-20T18:15:00,AQUA_M-T,General Obligado,Santa Fe,Argentina,POINT (-28.105 -59.07)
focos_ams_hoje_ref.dfcfe11c-8be4-3697-91d9-fde57a6c405c,-59.274,-19.027,2019-09-20T18:20:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-19.027 -59.274)
focos_ams_hoje_ref.dfd8cb5e-89f9-3402-9a48-ef697675888c,-72.896,-7.5,2019-09-20T18:25:00,AQUA_M-T,MÂNCIO LIMA,ACRE,Brasil,POINT (-7.5 -72.896)
focos_ams_hoje_ref.dfde83e5-e269-381e-8d16-71cfa3cec8e6,-63.891,-38.518,2019-09-20T18:15:00,AQUA_M-T,Caleu Caleu,La Pampa,Argentina,POINT (-38.518 -63.891)
focos_ams_hoje_ref.dfe145bd-0bd6-331b-9361-a7b9cc0ce9ff,-53.23,-6.202,2019-09-20T16:45:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,POINT (-6.202 -53.23)
focos_ams_hoje_ref.e002c2ba-643e-37f4-89c6-60b6c67e67e8,-49.709,-7.028,2019-09-20T16:45:00,AQUA_M-T,XINGUARA,PARÁ,Brasil,POINT (-7.028 -49.709)
focos_ams_hoje_ref.e02370a8-967e-37ca-bb1b-6684bfb644c6,-66.656,-8.653,2019-09-20T18:25:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-8.653 -66.656)
focos_ams_hoje_ref.e02dbd63-8294-3597-9d93-e0ddb16e9a41,-59.469,-31.763,2019-09-20T18:15:00,AQUA_M-T,Villaguay,Entre Ríos,Argentina,POINT (-31.763 -59.469)
focos_ams_hoje_ref.e0720aa8-c71c-3430-b948-982c7258cfb4,-41.278,-4.634,2019-09-20T16:45:00,AQUA_M-T,PEDRO II,PIAUÍ,Brasil,POINT (-4.634 -41.278)
